date,open,high,low,close,volume
2025-11-11,66.25,67.95,66.23,67.4,10032520
2025-11-12,67.53,67.99,66.9,67.2,10133960
2025-11-13,66.51,67.28,65.15,65.33,14185800
2025-11-14,64.11,64.65,62.75,62.81,21979900
2025-11-17,62.81,63.17,61.2899,61.89,20632720
2025-11-18,61.39,61.64,60.47,60.7,18446650
2025-11-19,60.61,60.76,59.16,60.11,25061940
2025-11-20,60.575,60.715,58.0,58.105,21059260
2025-11-21,58.24,60.96,58.04,60.57,20849380
2025-11-24,60.61,60.83,59.85,60.56,21013520
2025-11-25,60.86,61.975,60.72,61.22,11065200
2025-11-26,61.4,62.16,61.17,61.83,8335341
2025-11-28,62.23,63.055,62.13,62.69,7875938
2025-12-01,62.05,63.21,61.83,62.58,10923270
2025-12-02,62.92,63.835,62.15,62.9,10834130
2025-12-03,62.85,63.9298,60.41,61.24,24402800
2025-12-04,60.5,62.1,60.385,61.73,15994270
2025-12-05,61.67,62.94,61.48,62.28,11152860
2025-12-08,62.425,62.51,60.99,61.12,12544000
2025-12-09,60.75,61.5,60.49,60.78,13214750
2025-12-10,60.49,61.4758,60.1601,61.16,19985110
2025-12-11,60.075,61.79,59.85,61.69,14023790
2025-12-12,61.08,62.15,61.0,61.66,15964000
2025-12-15,61.96,62.82,60.625,60.74,18187550
2025-12-16,61.69,62.146,60.95,61.33,17316750
2025-12-17,61.39,62.41,60.13,60.18,16357830
2025-12-18,59.59,60.32,58.915,59.44,23734500
2025-12-19,58.92,60.115,58.8001,59.81,31927470
2025-12-22,59.96,60.545,59.76,59.86,13976100
2025-12-23,59.83,60.07,58.94,59.41,12153640
2025-12-24,59.332,60.145,59.31,60.04,5491670
2025-12-26,60.0,60.11,59.535,59.97,7537808
2025-12-29,59.85,60.14,59.125,59.49,12910140
2025-12-30,59.46,59.6,59.08,59.1,11277870
2025-12-31,59.03,59.04,58.34,58.38,13027340
2026-01-02,58.67,58.7997,57.65,58.14,14693110
2026-01-05,58.01,60.105,57.9,59.29,17115850
2026-01-06,59.27,59.935,58.98,59.81,11110780
2026-01-07,59.865,60.135,58.255,58.51,18044320
2026-01-08,58.02,59.0,57.77,58.27,13105230
2026-01-09,58.8,58.86,57.28,57.66,15061490
2026-01-12,57.61,57.78,56.7601,57.29,19898890
2026-01-13,57.21,57.3,56.275,56.56,15900470
2026-01-14,56.4,57.79,56.27,57.66,16039860
2026-01-15,57.74,57.862,56.6,56.74,16405320
2026-01-16,56.79,56.97,56.24,56.89,15116900
2026-01-20,55.58,56.0773,55.015,55.08,19744370
2026-01-21,55.52,56.33,55.095,55.89,15117020
2026-01-22,56.59,57.55,56.55,57.15,14540660
2026-01-23,56.83,56.985,56.41,56.62,8758941
2026-01-26,56.57,57.12,56.495,56.6,9971447
2026-01-27,56.5,56.63,55.205,55.51,14240670
2026-01-28,55.01,55.49,53.645,54.08,19222690
2026-01-29,54.12,54.17,52.53,53.11,19463500
2026-01-30,52.44,52.95,52.06,52.69,18607760
