date,open,high,low,close,volume
2025-09-02,89.42,90.68,89.1554,89.89,7019581
2025-09-03,88.94,90.17,87.95,90.16,4889697
2025-09-04,90.54,93.27,90.49,93.03,4797387
2025-09-05,93.215,94.2,91.55,92.66,5657421
2025-09-08,92.97,93.59,92.13,93.02,6847125
2025-09-09,92.41,92.78,90.62,92.455,4756189
2025-09-10,91.89,92.38,90.81,91.29,2989495
2025-09-11,91.63,93.47,91.505,92.46,4427638
2025-09-12,91.68,91.82,89.35,90.8,4717495
2025-09-15,90.52,90.96,89.43,90.36,4002945
2025-09-16,90.36,90.46,88.04,88.85,7728473
2025-09-17,89.31,90.38,88.7,89.96,4784381
2025-09-18,89.89,90.065,89.05,89.6,4653645
2025-09-19,90.75,91.4099,89.49,91.11,11041030
2025-09-22,91.2,92.73,89.81,90.59,4719294
2025-09-23,91.12,91.46,89.95,91.06,3442424
2025-09-24,91.83,93.74,91.53,93.36,5178412
2025-09-25,93.45,94.38,92.41,93.11,6426182
2025-09-26,93.1,93.11,90.225,91.14,6902139
2025-09-29,91.5,91.605,89.1,91.17,6381217
2025-09-30,91.39,92.21,90.43,90.95,5986226
2025-10-01,90.75,92.21,87.365,87.58,7486908
2025-10-02,87.07,88.71,86.35,88.4,6021919
2025-10-03,88.85,92.26,88.74,92.17,7650850
2025-10-06,91.54,92.97,90.79,91.77,6074804
2025-10-07,93.75,94.65,89.19,93.04,6001332
2025-10-08,93.06,93.52,91.64,92.08,4444663
2025-10-09,92.21,92.235,89.855,90.13,3795000
2025-10-10,89.96,90.425,88.03,88.55,4121563
2025-10-13,88.87,90.15,86.9,89.36,4679687
2025-10-14,88.745,91.64,88.02,91.06,4198236
2025-10-15,91.9,93.38,90.505,90.87,5588896
2025-10-16,90.7,91.98,90.27,91.18,4229684
2025-10-17,90.99,93.44,90.75,92.01,9221560
2025-10-20,93.13,96.09,93.04,95.65,6807154
2025-10-21,95.77,96.28,93.3609,94.98,4382448
2025-10-22,94.71,95.705,94.2,95.37,4431635
2025-10-23,95.19,96.21,93.39,95.52,3940185
2025-10-24,97.99,98.77,96.94,97.2,4352009
2025-10-27,97.41,98.25,96.815,98.01,3807262
2025-10-28,98.2,100.89,98.15,99.58,6625052
2025-10-29,98.95,101.12,95.78,99.54,9165213
2025-10-30,85.6,87.88,83.48,83.73,16061220
2025-10-31,82.76,82.885,80.715,81.31,9927142
2025-11-03,80.66,83.23,79.1053,82.77,7428630
2025-11-04,82.77,82.77,80.76,81.68,5061906
2025-11-05,81.68,82.6,80.425,81.01,4066245
2025-11-06,80.29,82.005,80.0101,80.85,3522248
2025-11-07,80.83,83.905,80.78,83.8,5572876
2025-11-10,84.3,85.4,83.82,85.18,4573463
2025-11-11,85.26,88.59,85.26,87.26,6796088
2025-11-12,87.78,88.65,87.435,87.79,4948663
2025-11-13,87.79,88.4412,84.29,84.43,4968175
2025-11-14,84.45,85.17,83.39,83.85,4336754
2025-11-17,83.2,84.44,82.01,82.16,4105073
2025-11-18,82.04,82.86,81.47,81.83,3305041
2025-11-19,81.8,81.89,80.39,81.28,4034359
2025-11-20,82.0,82.96,79.78,80.05,4609798
2025-11-21,80.3,81.6365,80.09,80.84,4441498
2025-11-24,81.21,81.8,79.94,80.89,5959855
2025-11-25,80.55,83.11,80.55,82.79,3693677
2025-11-26,82.8,83.5125,82.3611,82.49,3016206
2025-11-28,82.71,83.22,81.8915,82.79,2035304
2025-12-01,81.72,83.06,80.21,82.73,4417946
2025-12-02,82.92,83.16,81.75,82.91,3355300
2025-12-03,83.16,83.78,81.88,82.0,3288918
2025-12-04,82.1,82.58,81.4,82.13,2682111
2025-12-05,81.87,82.71,81.4475,82.47,3240015
2025-12-08,83.14,84.57,82.35,83.85,4339929
2025-12-09,83.79,84.46,83.455,83.89,3447040
2025-12-10,83.69,84.3,82.26,82.63,4806596
2025-12-11,82.44,84.82,82.38,84.4,3934075
2025-12-12,84.55,85.66,83.82,85.36,3896482
2025-12-15,85.3,85.55,82.105,82.59,7246457
2025-12-16,82.58,82.85,81.21,81.67,4819024
2025-12-17,81.73,83.45,81.62,82.71,5240399
2025-12-18,82.85,84.59,82.33,83.66,3586122
2025-12-19,84.635,85.21,83.91,84.66,12336740
2025-12-22,84.34,84.69,83.59,84.0,4378436
2025-12-23,84.0,84.83,83.875,84.05,2748166
2025-12-24,83.58,84.88,83.5,84.6,1069520
2025-12-26,84.59,85.35,84.105,85.21,1798166
2025-12-29,85.26,87.82,85.01,87.74,4975247
2025-12-30,87.825,87.825,86.48,87.1,3458477
2025-12-31,86.7,87.98,86.64,87.1,3103832
2026-01-02,87.0,88.445,86.44,87.06,3948818
2026-01-05,86.75,91.405,86.64,90.47,5101474
2026-01-06,89.98,92.065,89.434,91.51,4649229
2026-01-07,91.22,92.25,89.74,90.15,4332232
2026-01-08,90.33,92.1,90.19,90.88,3454964
2026-01-09,90.75,91.77,90.12,90.91,3486160
2026-01-12,90.46,93.59,90.0001,93.3,3822252
2026-01-13,93.5,94.43,93.255,94.37,4026143
2026-01-14,94.33,94.545,93.31,94.42,3467963
2026-01-15,95.675,97.97,95.23,96.07,5346397
2026-01-16,95.97,95.995,92.05,93.03,4992044
2026-01-20,92.565,93.195,90.62,90.7,6154009
2026-01-21,90.7,93.01,90.59,92.82,4366954
2026-01-22,94.15,94.23,92.9,93.88,4137398
2026-01-23,93.475,93.89,91.88,93.61,3165262
2026-01-26,94.14,95.87,93.91,94.42,3909471
2026-01-27,94.7,95.93,93.68,95.2,2956977
2026-01-28,95.37,95.98,94.82,95.17,2628399
2026-01-29,95.52,97.31,93.9301,94.41,3562463
2026-01-30,93.17,93.22,90.97,91.22,4401329
2026-02-02,91.74,94.01,91.27,93.78,3669614
2026-02-03,93.5,94.57,91.48,92.38,4267842
2026-02-04,92.39,92.39,81.22,85.84,12644650
2026-02-05,85.71,87.63,84.85,86.52,6998402
2026-02-06,87.25,88.67,84.56,86.55,6139699
2026-02-09,86.3,87.58,85.92,87.36,4815024
2026-02-10,87.14,88.06,86.33,87.48,3598656
2026-02-11,87.48,88.5,82.76,82.88,6978218
2026-02-12,82.78,83.0,79.29,79.41,5304282
2026-02-13,79.68,82.455,79.3,82.38,6153669
2026-02-17,81.53,82.05,78.03,79.95,6254386
2026-02-18,79.87,83.14,79.4,82.18,11304990
2026-02-19,85.67,86.74,82.7733,84.75,15876910
2026-02-20,84.69,88.65,84.54,88.07,8665280
2026-02-23,87.5,87.99,82.55,84.31,6852355
2026-02-24,84.05,86.06,84.05,85.3,5929733
2026-02-25,85.3,85.425,83.44,85.33,6452447
2026-02-26,85.33,89.63,85.0,87.9,4957122
2026-02-27,86.77,90.89,86.7486,90.86,6451056
2026-03-02,89.42,90.53,88.46,88.78,4401977
2026-03-03,86.56,89.88,85.522,89.63,4280170
2026-03-04,89.75,91.53,89.0,91.03,4594231
2026-03-05,91.42,94.255,90.74,93.04,5810631
2026-03-06,92.73,93.72,90.825,92.71,4137384
2026-03-09,91.74,93.2,90.3,92.91,4230421
2026-03-10,92.96,93.17,90.31,90.86,4474809
2026-03-11,91.12,91.98,90.37,91.68,4888187
2026-03-12,90.61,92.93,89.93,90.0,3951915
2026-03-13,90.75,91.98,90.01,91.34,4544061
2026-03-16,91.91,92.5,90.7,91.41,4676830
2026-03-17,92.01,95.18,91.58,93.61,5453074
2026-03-18,92.99,94.115,91.43,91.77,4324867
2026-03-19,91.28,92.44,89.57,90.74,4754556
2026-03-20,90.59,91.0,88.16,88.98,10699160
2026-03-23,90.48,91.17,89.06,89.85,5021828
2026-03-24,89.82,90.48,88.02,89.1,6057651
2026-03-25,89.78,91.88,89.23,89.55,5618020
2026-03-26,88.3,91.085,88.05,89.43,4930908
2026-03-27,89.34,89.53,87.2,87.98,4204608
2026-03-30,89.04,90.055,87.41,88.01,3402416
2026-03-31,89.92,91.48,88.94,91.02,5124242
2026-04-01,91.91,93.38,90.54,93.13,4073597
2026-04-02,92.02,94.665,91.71,94.14,3532394
2026-04-06,94.42,98.47,94.36,97.705,4923104
2026-04-07,97.36,98.04,95.845,96.01,3580235
2026-04-08,98.195,98.5,95.55,96.79,4865711
2026-04-09,97.12,97.25,94.3,95.58,4007327
2026-04-10,95.11,95.8,94.28,95.4,4317794
2026-04-13,95.62,98.2,94.98,98.15,4325697
2026-04-14,98.36,101.33,98.14,100.4,4914361
2026-04-15,99.89,101.25,99.69,100.01,3895283
2026-04-16,99.55,102.9099,99.5,101.96,4316749
2026-04-17,102.7,105.4,102.27,104.65,4916951
2026-04-20,104.0,107.23,103.55,107.13,4652764
2026-04-21,106.71,107.34,103.893,105.4,5662875
2026-04-22,105.88,106.96,105.0,105.63,4263474
2026-04-23,105.41,105.71,102.27,103.4,5084467
2026-04-24,102.53,102.9,97.29,97.94,8288460
2026-04-27,98.29,101.8,97.95,100.29,5929868
2026-04-28,100.99,101.5,99.73,100.36,3884862
2026-04-29,100.37,104.0,100.09,103.79,6814729
2026-04-30,100.07,104.92,96.28,103.48,12220810
2026-05-01,103.0,106.095,100.97,104.07,12485850
2026-05-04,109.14,111.38,108.4835,109.33,20481130
2026-05-05,107.5,108.06,104.595,105.26,7417670
2026-05-06,106.88,108.77,105.36,108.15,7454119
2026-05-07,108.75,109.5,106.215,106.42,5680629
2026-05-08,106.34,108.31,105.23,107.69,4879189
2026-05-11,107.9,108.7,106.8,108.13,6368500
2026-05-12,107.28,110.59,105.5401,110.4,7911218
2026-05-13,109.85,113.73,109.62,113.01,7001802
2026-05-14,112.9,113.49,111.7675,113.24,4632362
2026-05-15,113.18,116.83,112.25,116.13,6141299
2026-05-18,115.61,116.375,113.98,114.43,5017092
2026-05-19,113.8,114.89,112.71,114.24,4964779
2026-05-20,114.53,119.31,113.28,118.96,8293744
2026-05-21,118.11,118.94,116.15,117.13,4758299
2026-05-22,117.57,118.675,115.595,115.75,4202912
2026-05-26,116.1,116.67,114.8625,115.31,3613165
2026-05-27,114.91,115.9299,110.24,110.36,4755026
2026-05-28,110.63,112.31,108.95,112.13,5064199
2026-05-29,111.02,111.54,108.065,109.27,9512736
2026-06-01,109.91,110.83,107.53,110.35,4383683
2026-06-02,110.755,112.0,107.78,108.88,4625180
2026-06-03,108.53,110.0,108.125,108.82,3081882
2026-06-04,109.92,110.64,108.56,109.15,4465933
2026-06-05,109.51,111.75,108.72,109.35,4018351
2026-06-08,109.02,109.64,106.93,108.44,2771196
2026-06-09,108.1,108.979,105.81,108.66,2999378
2026-06-10,107.44,108.8,106.33,106.41,4026458
2026-06-11,107.0,110.065,106.4,109.61,3356913
2026-06-12,110.17,110.3,107.01,108.61,2857820
2026-06-15,109.25,111.11,108.64,109.18,4771639
2026-06-16,108.82,111.45,108.82,109.32,3261425
2026-06-17,108.51,109.6,107.475,107.89,3019166
2026-06-18,108.93,109.91,107.15,108.24,8064245
2026-06-22,106.51,107.53,104.88,104.94,4243510
2026-06-23,105.09,109.59,105.09,108.97,3531204
2026-06-24,109.2,111.86,108.48,109.45,2413216
2026-06-25,110.365,110.365,107.33,108.0,2438502
2026-06-26,107.66,109.52,107.2,107.87,5497318
2026-06-29,109.0,111.4,108.41,110.8,2046929
2026-06-30,110.59,111.84,109.13,111.75,2881569
2026-07-01,111.48,113.57,110.4201,111.28,2683555
2026-07-02,111.32,115.98,111.32,114.84,2205100
2026-07-06,114.39,114.5799,112.595,113.67,1941869
2026-07-07,113.82,115.28,113.82,114.71,2255544
2026-07-08,114.25,115.38,112.31,115.25,2333759
2026-07-09,115.23,117.83,114.42,117.33,2223263
2026-07-10,116.91,118.05,116.3701,117.2,2224721
2026-07-13,117.78,118.13,114.595,115.09,2393841
2026-07-14,114.54,114.8,111.5,112.54,4464944
2026-07-15,113.34,114.39,112.5,112.76,3116230
2026-07-16,112.38,113.27,109.94,110.91,4822125
2026-07-17,110.725,112.28,109.85,112.06,5099014
